cid,cid,cmpdname,predicted_proba,predicted_proba2,min_energy
143464480,143464480,"(16E)-14-methyl-18-[(15E)-19-oxa-5,7,13,26-tetrazatetracyclo[18.3.1.12,6.18,12]hexacosa-1(24),2(26),3,5,8,10,12(25),15,20,22-decaen-9-yl]-4-pyrrolidin-1-yl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2,4,6(27),8,10,12(26),16,21,23-decaene",0.5353172312563909,0.5353172312563909,-15.2
122550734,122550734,"2-(1-but-2-ynoylazetidin-3-yl)-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",0.5705113192818112,0.5705113192818112,-15.19
134166141,134166141,"3-methyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-(prop-2-enoylamino)benzamide",0.5858118657298986,0.5858118657298986,-15.189
147438788,147438788,"(9R,11R,12R,13R)-13-amino-12-methoxy-11-(methylamino)-32-oxa-8,27-diazaoctacyclo[14.13.2.19,13.02,7.08,30.018,23.024,31.025,29]dotriaconta-1(29),2,4,6,18,20,22,24,30-nonaen-28-one",0.5301421624523756,0.5301421624523756,-15.187
137271279,137271279,"[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]carbamoylazanium",0.639344262295082,0.639344262295082,-15.186
155381410,155381410,"2,2,2-trifluoro-N-[2-[[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylamino]-2-oxoethyl]acetamide",0.5082371989475815,0.5082371989475815,-15.175
10767573,10767573,"(2S,3R,4R,6R)-3-methoxy-N,N,2-trimethyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-amine oxide",0.5245901639344263,0.5245901639344263,-15.173
132917955,132917955,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-[methyl-(5-phenyl-1,3-oxazol-2-yl)amino]-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5245901639344263,0.5245901639344263,-15.171
122550726,122550726,"1-[(E)-4-(dimethylamino)but-2-enoyl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]pyrrolidine-3-carboxamide",0.5668227946916473,0.5668227946916473,-15.165
3036125,3036125,"6-Methoxy-5-methyl-6,7,8,9-tetrahydro-5H,14H-5,9-epoxy-4b,9a,15-triazadibenzo[b,h]cyclonona[1,2,3,4-jkl]cyclopenta[e]-as-indacene-7,16-diol",0.5738109694393848,0.5738109694393848,-15.165
134166190,134166190,"2-(1-but-2-ynoylpyrrolidin-3-yl)-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",0.5705113192818112,0.5705113192818112,-15.153
122550843,122550843,"1-[4-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]piperidin-1-yl]but-2-yn-1-one",0.5705113192818112,0.5705113192818112,-15.147
59476516,59476516,"(2R,4R,5R,6S)-4-amino-5-methoxy-6-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-15.142
10413487,10413487,4'-Demethyl-Af-formyl-7V-hydroxy-staurosporine,0.5410240841934831,0.5410240841934831,-15.122
139449275,139449275,"(2R)-3-methoxy-2,22-dimethyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),24,27-octaen-16-one",0.7016863842698214,0.7016863842698214,-15.114
10367272,10367272,"(2S,4S,5S,6R)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-15.093
101239547,101239547,"(4R,5R,6S)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-15.093
155135970,155135970,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-1-prop-2-ynoylazetidine-3-carboxamide",0.6098555815768931,0.6098555815768931,-15.068
11070654,11070654,"(2R,4R,5R,6S)-5-methoxy-6-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-15.062
122550749,122550749,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-1-prop-2-enoylazetidine-3-carboxamide",0.5705113192818111,0.5705113192818111,-15.059
73086852,73086852,"3-Methoxy-2-methyl-4-nitro-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5245901639344263,0.5245901639344263,-15.028
11754980,11754980,4'-Demethylamino-4'-nitro-staurosporine,0.5245901639344263,0.5245901639344263,-15.028
122550716,122550716,"1-[(E)-4-(dimethylamino)but-2-enoyl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]azetidine-3-carboxamide",0.5750195160031226,0.5750195160031226,-15.024
44352973,44352973,"2-amino-N-[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",0.5082371989475815,0.5082371989475815,-15.017
134166197,134166197,"1-[4-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]cyclohexyl]but-2-yn-1-one",0.5989266198282592,0.5989266198282592,-15.015
59202789,59202789,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-[methyl(propan-2-yl)amino]-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5082371989475815,0.5082371989475815,-15.0
122550767,122550767,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]piperidin-1-yl]prop-2-en-1-one",0.5431889149102266,0.5431889149102266,-14.994
155381209,155381209,"2-amino-N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylacetamide",0.5082371989475815,0.5082371989475815,-14.992
122550824,122550824,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpiperidin-4-yl)acetamide",0.5584894613583139,0.5584894613583139,-14.991
44631347,44631347,"(2S,3R,4R,6S)-4-(dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-14.986
17975556,17975556,"4-(Dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-14.986
101168489,101168489,"(2R,3R,4R,6S)-4-(dimethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-14.986
145156727,145156727,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-4-[methyl(prop-2-enyl)amino]benzamide",0.5489266198282594,0.5489266198282594,-14.984
134166194,134166194,"1-[3-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]pyrrolidin-1-yl]but-2-yn-1-one",0.527888368462139,0.527888368462139,-14.978
122550721,122550721,"1-[4-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]-1,4-diazepan-1-yl]but-2-yn-1-one",0.526249024199844,0.526249024199844,-14.973
10552740,10552740,"N,N-Dimethylstaurosporine",0.557417526816434,0.557417526816434,-14.972
131110,131110,"7-(Dimethylamino)-8-methoxy-9-methyl-6,7,8,9-tetrahydro-5H,14H-5,9-epoxy-4b,9a,15-triazadibenzo[b,h]cyclonona[1,2,3,4-jkl]cyclopenta[e]-as-indacen-16-ol",0.557417526816434,0.557417526816434,-14.972
134867115,134867115,"(2S,3S,4R)-4-methoxy-2-methyl-3-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5082371989475815,0.5082371989475815,-14.97
155135969,155135969,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-ynoylpyrrolidin-3-yl)acetamide",0.5994730679156909,0.5994730679156909,-14.963
122550827,122550827,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpiperidin-3-yl)acetamide",0.5541178766588604,0.5541178766588604,-14.946
122550746,122550746,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylazetidin-3-yl)acetamide",0.5486533957845435,0.5486533957845435,-14.935
44353130,44353130,"ethyl-[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-dimethylazanium",0.5738109694393848,0.5738109694393848,-14.927
122550825,122550825,"N-[4-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]cyclohexyl]prop-2-enamide",0.5705113192818112,0.5705113192818112,-14.923
15625653,15625653,"(2R,3S,4S,6S)-4-amino-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-14.91
155381208,155381208,"tert-butyl N-[2-[[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylamino]-2-oxoethyl]carbamate",0.5246306415705323,0.5246306415705323,-14.907
44352816,44352816,"tert-butyl N-[2-[[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylamino]-2-oxoethyl]carbamate",0.5246306415705323,0.5246306415705323,-14.904
134166179,134166179,"N-[4-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]phenyl]prop-2-enamide",0.5383194341311095,0.5383194341311095,-14.9
134166155,134166155,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]pyrrolidin-1-yl]but-2-yn-1-one",0.5541178766588604,0.5541178766588604,-14.896
155381495,155381495,"ethyl-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-dimethylazanium",0.5738109694393848,0.5738109694393848,-14.89
21581283,21581283,"[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]azanium",0.5738109694393848,0.5738109694393848,-14.889
17975558,17975558,"4-Hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5738109694393848,0.5738109694393848,-14.888
196804,196804,CID 196804,0.5738109694393848,0.5738109694393848,-14.888
10253379,10253379,CID 10253379,0.5738109694393848,0.5738109694393848,-14.888
10671376,10671376,4'-Demethylamino-4'-hydroxystaurosporine,0.5738109694393848,0.5738109694393848,-14.884
10551634,10551634,"(2S,3R,4S,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5738109694393848,0.5738109694393848,-14.884
101599076,101599076,"(2S,3S,4S,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5738109694393848,0.5738109694393848,-14.884
102331686,102331686,"(2S,3S,4R,6R)-4-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.5738109694393848,0.5738109694393848,-14.884
134166213,134166213,"1-[1-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]azepan-4-yl]but-2-yn-1-one",0.586904761904762,0.586904761904762,-14.876
122550772,122550772,"1-[4-[methyl-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]piperidin-1-yl]but-2-yn-1-one",0.5310499609679937,0.5310499609679937,-14.875
122550710,122550710,"4-[[(E)-4-(dimethylamino)but-2-enoyl]amino]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]cyclohexane-1-carboxamide",0.5838992974238877,0.5838992974238877,-14.872
100975857,100975857,"(2S,3S,4S,6R)-4-amino-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.557417526816434,0.557417526816434,-14.868
68030152,68030152,"4-[[5-(4-Morpholin-4-ylpiperidin-1-yl)pyridin-2-yl]amino]spiro[1,3,5,11-tetrazatricyclo[7.4.0.02,7]trideca-2,4,6,8-tetraene-13,1'-cyclopentane]-10-one",0.6019925684064654,0.6019925684064654,-14.866
122550720,122550720,"1-[4-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]-1,4-diazepan-1-yl]prop-2-en-1-one",0.5125878220140517,0.5125878220140517,-14.84
15939267,15939267,"[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylazanium",0.557417526816434,0.557417526816434,-14.827
122550751,122550751,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-2-(1-prop-2-enoylpyrrolidin-3-yl)acetamide",0.5486533957845435,0.5486533957845435,-14.827
7048594,7048594,Staurosporinium,0.557417526816434,0.557417526816434,-14.826
25322870,25322870,"[(2S,3R,4S,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylazanium",0.557417526816434,0.557417526816434,-14.826
86306247,86306247,"[(2S,3S,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-methylazanium",0.557417526816434,0.557417526816434,-14.826
122550855,122550855,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-(prop-2-enoylamino)cyclobutane-1-carboxamide",0.6032982045277128,0.6032982045277128,-14.815
155381403,155381403,"(2S)-2-amino-3-hydroxy-N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylpropanamide",0.5246306415705323,0.5246306415705323,-14.812
71751281,71751281,CID 71751281,0.5743140899414502,0.5743140899414502,-14.81
68236766,68236766,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",0.6393913023026083,0.6393913023026083,-14.808
139449274,139449274,"(2S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",0.6393913023026083,0.6393913023026083,-14.808
89996796,89996796,"(2S,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-9,11,14,19,21,23,25,27-octaen-16-one",0.5740878866265692,0.5740878866265692,-14.803
42610657,42610657,CID 42610657,0.8688524590163934,0.8688524590163934,-14.799
44299148,44299148,Indolocarbazole nitrogen derivative,0.8688524590163934,0.8688524590163934,-14.799
143494026,143494026,"(4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
6419748,6419748,"(3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
5459111,5459111,"(3S,4S,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
44120114,44120114,"(2R,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
9937179,9937179,"(2S,3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
6711321,6711321,"(3S,4S,6S)-3-Methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
9956178,9956178,"(5R,6S,7S)-6-methoxy-5-methyl-7-(methylamino)-6,7,8,9,15,16-hexahydro-5H,14H-5,9-epoxy-4b,9a,15-triazadibenzo[b,h]cyclonona[1,2,3,4-jkl]cyclopenta[e]-as-indacen-14-one",0.8688524590163934,0.8688524590163934,-14.799
73953205,73953205,"(2R,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
122130844,122130844,"(3R,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
68306294,68306294,"(2R,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
44537813,44537813,"(2S,3S,4R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
70892302,70892302,"(2R,3S,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",0.6393913023026083,0.6393913023026083,-14.799
71203703,71203703,"(2R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
5279,5279,Staurosporine HCl,0.8688524590163934,0.8688524590163934,-14.799
5280487,5280487,"(2R,3S,4S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
9804568,9804568,"(2R,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
68262703,68262703,"(2R,3S,6S)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
68021933,68021933,"(2R,3R,4R,6R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,22,24,27-octaen-16-one",0.6393913023026083,0.6393913023026083,-14.799
46864193,46864193,"(3R,4R)-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",0.8688524590163934,0.8688524590163934,-14.799
49831000,49831000,Antibiotic AM-2282/STS/AM-2282,0.8688524590163934,0.8688524590163934,-14.799
451705,451705,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",0.8688524590163934,0.8688524590163934,-14.799
