,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
885,21068025,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-1-phenylcyclopentane-1-carboxamide",C1CCC(C1)(C2=CC=CC=C2)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635a10>,0,0.5127759813765674,-11.241
1635,59145177,"N-(2-amino-5-thiophen-2-ylphenyl)-2-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-1,3-thiazole-5-carboxamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=NC=C(S3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285f4f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864aa40>,0,0.5905699415573864,-11.24
1072,21068352,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863ac70>,0,0.613245091006905,-11.228
1945,68778229,"N-[(3R,4S)-3-amino-1,1-dihydroxythian-4-yl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCS(CC5N)(O)O)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02285fe0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228653bc0>,0,0.5082695371721826,-11.206
1942,68775557,"N-[(3S,4S)-3-amino-1,1-dihydroxythian-4-yl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCS(CC5N)(O)O)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02285fdf50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228653a70>,0,0.5082695371721826,-11.206
671,21067412,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1-phenylcyclopropane-1-carboxamide",C1CC1(C2=CC=CC=C2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285da030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862fb50>,0,0.5455628666224691,-11.177
2165,72336792,"N-(2-aminocyclohexyl)-5-methyl-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CC1=C(C=C(S1)C(=O)NC2CCCCC2N)C3=C4N=CC(=CN4N=C3)C5=CN(N=C5)C,<rdkit.Chem.rdchem.Mol object at 0x7f0228604eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865a9d0>,0,0.5083500946297893,-11.142
2731,144222672,"N-[(2S)-2-aminocyclohexyl]-5-methyl-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CC1=C(C=C(S1)C(=O)NC2CCCCC2N)C3=C4N=CC(=CN4N=C3)C5=CN(N=C5)C,<rdkit.Chem.rdchem.Mol object at 0x7f0228616ab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866c5f0>,0,0.5083500946297893,-11.142
1655,59603906,"N-[(1R,2S)-2-aminocyclohexyl]-5-methyl-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CC1=C(C=C(S1)C(=O)NC2CCCCC2N)C3=C4N=CC(=CN4N=C3)C5=CN(N=C5)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285f57e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b300>,0,0.5083500946297893,-11.142
903,21068121,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-1,3-benzodioxole-5-carboxamide",C1OC2=C(O1)C=C(C=C2)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e06d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286361f0>,0,0.5291694239995184,-11.14
2674,142645862,"N-(3-hydroxy-2,2-dimethylpropyl)-3-[(4-sulfamoylphenyl)hydrazinylidene]-1,2-dihydroindole-5-carboxamide",CC(C)(CNC(=O)C1=CC2=C(C=C1)NCC2=NNC3=CC=C(C=C3)S(=O)(=O)N)CO,<rdkit.Chem.rdchem.Mol object at 0x7f0228614970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866a420>,0,0.5737704918032787,-11.135
969,21068236,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]cyclopropanecarboxamide",C1CC1C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e23b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228637ed0>,0,0.5801148875908892,-11.105
1386,46223562,"8-(Phenylamino)-1-(2,2,2-trifluoroethyl)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxamide",C1CC2=C(C3=NC(=NC=C31)NC4=CC=CC=C4)N(N=C2C(=O)N)CC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f02285edfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228643ae0>,0,0.7670567596433051,-11.098
1652,59603830,"N-[(1S,2S)-2-aminocyclohexyl]-4-[6-(1H-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C1CCC(C(C1)N)NC(=O)C2=CC(=CS2)C3=C4N=CC(=CN4N=C3)C5=CNN=C5,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b1b0>,0,0.5245901639344263,-11.044
2755,145986474,"1-Methyl-8-(4-methylanilino)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CC1=CC=C(C=C1)NC2=NC=C3CCC4=C(C3=N2)N(N=C4C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02286177d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d310>,0,0.6357793410332844,-11.044
2163,72336773,"N-(2-aminocyclohexyl)-4-[6-(1H-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C1CCC(C(C1)N)NC(=O)C2=CC(=CS2)C3=C4N=CC(=CN4N=C3)C5=CNN=C5,<rdkit.Chem.rdchem.Mol object at 0x7f0228604dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865a8f0>,0,0.5245901639344263,-11.044
1654,59603876,"N-[(1R,2R)-2-aminocyclohexyl]-4-[6-(1H-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C1CCC(C(C1)N)NC(=O)C2=CC(=CS2)C3=C4N=CC(=CN4N=C3)C5=CNN=C5,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b290>,0,0.5245901639344263,-11.044
1656,59603910,"N-[(1R,2S)-2-aminocyclohexyl]-4-[6-(1H-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C1CCC(C(C1)N)NC(=O)C2=CC(=CS2)C3=C4N=CC(=CN4N=C3)C5=CNN=C5,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b370>,0,0.5245901639344263,-11.044
1657,59603952,"N-[(1S,2R)-2-aminocyclohexyl]-4-[6-(1H-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C1CCC(C(C1)N)NC(=O)C2=CC(=CS2)C3=C4N=CC(=CN4N=C3)C5=CNN=C5,<rdkit.Chem.rdchem.Mol object at 0x7f02285f58c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b3e0>,0,0.5245901639344263,-11.044
2333,90645247,"N-[(1R)-1-(3-chloro-4-cyanophenyl)propyl]-2-(oxan-4-ylamino)-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CCC(C1=CC(=C(C=C1)C#N)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x7f022860a570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286600b0>,0,0.6021202436716494,-11.023
2541,123684531,"N-[1-(3-chloro-4-cyanophenyl)propyl]-2-(oxan-4-ylamino)-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CCC(C1=CC(=C(C=C1)C#N)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x7f0228610580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228666030>,0,0.6021202436716494,-11.021
1713,60152328,"13-Anilino-3-methyl-3,4,12,14-tetrazatricyclo[8.4.0.02,6]tetradeca-1(14),2(6),4,10,12-pentaene-5-carboxamide",CN1C2=C(CCCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285f7140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864ccf0>,0,0.604792262457105,-11.01
2611,135567089,"N-[(1S,2R)-2-aminocyclohexyl]-4-[6-(2-methyl-1H-pyrazol-2-ium-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",C[N+]1=CC(=CN1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02286125e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228668120>,0,0.5410093824105578,-11.003
1456,57444133,"8-(4-Acetamidoanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CC(=O)NC1=CC=C(C=C1)NC2=NC=C3CCC4=C(C3=N2)N(N=C4C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285eff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228645af0>,0,0.5641555146430235,-11.002
2627,136415212,"8-(4-Hydroxyanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)O)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228612d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228668890>,0,0.6461618546944864,-10.991
1955,68936510,"8-(4-Imidazol-1-ylanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)N5C=CN=C5)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285fe500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286540b0>,0,0.601209765107786,-10.97
1406,49798058,"1-(2-amino-2-oxoethyl)-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxamide",C1CC2=C(C3=NC(=NC=C31)NC4=CC=CC=C4)N(N=C2C(=O)N)CC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644430>,0,0.8694687360292214,-10.933
2759,145993390,"8-(4-Chloroanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)Cl)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228617990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d4d0>,0,0.6298982896979499,-10.92
1398,46886959,"8-(4-Acetylanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CC(=O)C1=CC=C(C=C1)NC2=NC=C3CCC4=C(C3=N2)N(N=C4C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286440b0>,0,0.6243867688161066,-10.838
1653,59603842,"N-[(1R,2S)-2-aminocyclohexyl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b220>,0,0.7213842912705433,-10.828
2164,72336779,"N-(2-aminocyclohexyl)-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f0228604e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865a960>,0,0.7213842912705433,-10.828
1943,68776449,"n-[(1s,2r)-2-Aminocyclohexyl]-4-[6-(1-methyl-1h-pyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02285fdfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228653ae0>,0,0.7213842912705433,-10.828
1947,68778504,"N-[(1S,2S)-2-aminocyclohexyl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f02285fe180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228653ca0>,0,0.7213842912705433,-10.828
1389,46223566,"8-Anilino-1-propan-2-yl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CC(C)N1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228643c30>,0,0.5588600383318296,-10.813
883,21068020,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-1H-indole-2-carboxamide",C1=CC=C2C(=C1)C=C(N2)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635930>,0,0.5127759813765674,-10.752
1349,44611615,"N-(2-aminophenyl)-2-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-1,3-thiazole-5-carboxamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=NC=C(S3)C(=O)NC4=CC=CC=C4N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ecf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642ab0>,0,0.5070329892734264,-10.745
2607,135435016,"N-[6-(3-bromo-4-hydroxyphenyl)-1H-pyrazolo[3,4-b]pyridin-3-yl]cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=C2C=CC(=N3)C4=CC(=C(C=C4)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f02286123b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667e60>,0,0.6911765358861873,-10.705
2608,135435017,"N-[6-(3-chloro-4-hydroxyphenyl)-1H-pyrazolo[3,4-b]pyridin-3-yl]cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=C2C=CC(=N3)C4=CC(=C(C=C4)O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f0228612420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667ed0>,0,0.8059306342468431,-10.685
2490,122550748,"N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]-3-(prop-2-enoylamino)cyclohexane-1-carboxamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C5CCCC(C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f022860eea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286649e0>,0,0.6087626854020298,-10.674
34,5330811,"5-amino-N-(2,6-difluorophenyl)-3-[(4-sulfamoylphenyl)amino]-1H-1,2,4-triazole-1-carboxamide",C1=CC(=C(C(=C1)F)NC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f02287b9a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022861b530>,0,0.6967213114754098,-10.667
1401,46887033,"1-Methyl-8-(4-nitroanilino)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)[N+](=O)[O-])C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644200>,0,0.6698490487814817,-10.664
1272,44236351,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 1",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285eace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228640890>,0,0.7555813498072395,-10.655
2842,155544899,"N-[(1R,2S)-2-aminocyclopentyl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f0228619ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866f990>,0,0.7213842912705433,-10.595
2850,155558700,"N-[(1R,2R)-2-aminocyclopentyl]-4-[6-(1-methylpyrazol-4-yl)pyrazolo[1,5-a]pyrimidin-3-yl]thiophene-2-carboxamide",CN1C=C(C=N1)C2=CN3C(=C(C=N3)C4=CSC(=C4)C(=O)NC5CCCC5N)N=C2,<rdkit.Chem.rdchem.Mol object at 0x7f022861a260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866fd10>,0,0.7213842912705433,-10.595
2609,135435018,N-(6-(4-hydroxyphenyl)-1H-indazol-3-yl)cyclopropanecarboxamide,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228612490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228667f40>,0,0.6454457824771159,-10.591
1350,44611618,N-(2-amino-5-fluorophenyl)-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(S3)C(=O)NC4=C(C=CC(=C4)F)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ed000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642b20>,0,0.5778688524590164,-10.581
668,21067409,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285d9ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862fa00>,0,0.5140370154244868,-10.575
910,21068137,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]pyridine-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCCNC(=O)C4=CN=CC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e09e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636500>,0,0.5783497518683708,-10.523
2754,145979266,"8-[4-(Dimethylamino)anilino]-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)N(C)C)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228617760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d2a0>,0,0.6699710133370784,-10.52
2757,145990071,"8-[3-(Dimethylamino)anilino]-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC(=CC=C4)N(C)C)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02286178b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d3f0>,0,0.5225038740666604,-10.512
1399,46887030,"8-[(4-Methoxyphenyl)amino]-1-methyl-4,5-dihydro-1H-pyrazolo-[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)OC)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644120>,0,0.5979310765831959,-10.505
700,21067524,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]pyridine-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCNC(=O)C4=CN=CC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dace0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228630890>,0,0.5947431944913216,-10.481
879,21067978,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-N-methylpyridine-3-carboxamide",CN(CCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl)C(=O)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635770>,0,0.5278274390122935,-10.451
1455,57444132,"8-[4-(Diethylamino)anilino]-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CCN(CC)C1=CC=C(C=C1)NC2=NC=C3CCC4=C(C3=N2)N(N=C4C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285efed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228645a80>,0,0.5714883930437767,-10.449
1939,68716707,N-cyclopropyl-1-[4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]pyrrolidine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)N4CCCC4C(=O)NC5CC5,<rdkit.Chem.rdchem.Mol object at 0x7f02285fde00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228653920>,0,0.5409836065573771,-10.429
874,21067898,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCNC(=O)C4=CC=CO4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635540>,0,0.5291694239995184,-10.343
457,19689541,4-[2-(3-chloroanilino)pyrimidin-4-yl]-N-(3-hydroxypropyl)pyridine-2-carboxamide,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)C(=O)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f02285d3b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228629700>,0,0.5840326943295534,-10.334
875,21067899,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCNC(=O)C4=COC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfa00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286355b0>,0,0.5127759813765674,-10.32
695,21067515,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCNC(=O)C4=CC=CO4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285daab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228630660>,0,0.5455628666224691,-10.278
1404,46911770,"1-(3-aminopropyl)-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxamide",C1CC2=C(C3=NC(=NC=C31)NC4=CC=CC=C4)N(N=C2C(=O)N)CCCN,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644350>,0,0.8200180533446049,-10.263
